movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $)
tt0088206,Supergirl,1984,PG,124 min,"Action, Adventure, Fantasy",4.4,"After losing a powerful orb, Kara Zor-El, Superman's cousin, comes to Earth to retrieve it and instead finds herself up against a wicked witch.",Jeannot Szwarc,/name/nm0844358/,"Helen Slater, 
Faye Dunaway, 
Peter O'Toole, 
Mia Farrow","/name/nm0000644/,/name/nm0001159/,/name/nm0000564/,/name/nm0001201/",22668.0,13600000.0
tt5074352,Dangal,2016,Not Rated,161 min,"Action, Biography, Drama",8.3,Former wrestler Mahavir Singh Phogat and his two wrestler daughters struggle towards glory at the Commonwealth Games in the face of societal oppression.,Nitesh Tiwari,/name/nm4318159/,"Aamir Khan, 
Sakshi Tanwar, 
Fatima Sana Shaikh, 
Sanya Malhotra","/name/nm0451148/,/name/nm2799219/,/name/nm0760778/,/name/nm7621667/",193979.0,12391761.0
tt2446042,Taken 3,2014,PG-13,108 min,"Action, Crime, Thriller",6.0,"Accused of a ruthless murder he never committed or witnessed, Bryan Mills goes on the run and brings out his particular set of skills to find the true killer and clear his name.",Olivier Megaton,/name/nm0576298/,"Liam Neeson, 
Forest Whitaker, 
Maggie Grace, 
Famke Janssen","/name/nm0000553/,/name/nm0001845/,/name/nm1192254/,/name/nm0000463/",195688.0,89256424.0
tt0088170,Star Trek III: The Search for Spock,1984,PG,105 min,"Action, Adventure, Sci-Fi",6.6,Admiral Kirk and his bridge crew risk their careers stealing the decommissioned U.S.S. Enterprise to return to the restricted Genesis Planet to recover Spock's body.,Leonard Nimoy,/name/nm0000559/,"William Shatner, 
Leonard Nimoy, 
DeForest Kelley, 
James Doohan","/name/nm0000638/,/name/nm0000559/,/name/nm0001420/,/name/nm0001150/",82187.0,76471046.0
tt0103923,Captain America,1990,PG-13,97 min,"Action, Adventure, Sci-Fi",3.2,"Frozen in the ice for decades, Captain America is freed to battle against archcriminal The Red Skull.",Albert Pyun,/name/nm0089502/,"Matt Salinger, 
Ronny Cox, 
Ned Beatty, 
Darren McGavin","/name/nm0758413/,/name/nm0001074/,/name/nm0000885/,/name/nm0569000/",14362.0,10173.0
tt0107144,Hot Shots! Part Deux,1993,PG-13,86 min,"Action, Comedy",6.6,"""Rambo"" parody in which Topper Harley leads a rescue team into Iraq to save Iraqi war prisoners and all of their previous rescue teams.",Jim Abrahams,/name/nm0000720/,"Charlie Sheen, 
Lloyd Bridges, 
Valeria Golino, 
Richard Crenna","/name/nm0000221/,/name/nm0000978/,/name/nm0000420/,/name/nm0001077/",92908.0,38911970.0
tt0120053,The Saint,1997,PG-13,116 min,"Action, Adventure, Romance",6.2,"Simon Templar (The Saint), is a thief for hire, whose latest job to steal the secret process for cold fusion puts him at odds with a traitor bent on toppling the Russian government, as well as the woman who holds its secret.",Phillip Noyce,/name/nm0637518/,"Val Kilmer, 
Elisabeth Shue, 
Rade Serbedzija, 
Valeriy Nikolaev","/name/nm0000174/,/name/nm0000223/,/name/nm0784884/,/name/nm0631792/",69867.0,61355436.0
tt0096933,Black Rain,1989,R,125 min,"Action, Crime, Drama",6.6,Two NYC cops arrest a Yakuza member and must escort him when he's extradited to Japan.,Ridley Scott,/name/nm0000631/,"Michael Douglas, 
Andy Garcia, 
Ken Takakura, 
Kate Capshaw","/name/nm0000140/,/name/nm0000412/,/name/nm0847264/,/name/nm0001009/",56353.0,46212055.0
tt0120768,The Negotiator,1998,R,140 min,"Action, Crime, Drama",7.3,"In a desperate attempt to prove his innocence, a skilled police negotiator accused of corruption and murder takes hostages in a government office to gain the time he needs to find the truth.",F. Gary Gray,/name/nm0336620/,"Samuel L. Jackson, 
Kevin Spacey, 
David Morse, 
Ron Rifkin","/name/nm0000168/,/name/nm0000228/,/name/nm0001556/,/name/nm0726492/",145707.0,44484065.0
tt0107843,Point of No Return,1993,R,109 min,"Action, Crime, Drama",6.1,A government fakes the death of a criminal to turn this young woman into a killer on its service.,John Badham,/name/nm0000824/,"Bridget Fonda, 
Gabriel Byrne, 
Dermot Mulroney, 
Miguel Ferrer","/name/nm0000403/,/name/nm0000321/,/name/nm0000551/,/name/nm0001208/",28872.0,30038362.0
tt0293564,Rush Hour 3,2007,PG-13,91 min,"Action, Comedy, Crime",6.2,"After an attempted assassination on Ambassador Han, Lee and Carter head to Paris to protect a French woman with knowledge of the Triads' secret leaders.",Brett Ratner,/name/nm0711840/,"Jackie Chan, 
Chris Tucker, 
Max von Sydow, 
Hiroyuki Sanada","/name/nm0000329/,/name/nm0000676/,/name/nm0001884/,/name/nm0760796/",172507.0,140125968.0
tt0119395,The Jackal,1997,R,124 min,"Action, Crime, Drama",6.4,"An imprisoned I.R.A. fighter is freed to help stop a brutal, seemingly ""faceless"" assassin from completing his next job.",Michael Caton-Jones,/name/nm0001994/,"Bruce Willis, 
Richard Gere, 
Sidney Poitier, 
Diane Venora","/name/nm0000246/,/name/nm0000152/,/name/nm0001627/,/name/nm0893204/",119245.0,54930280.0
tt0486576,Fantastic Four: Rise of the Silver Surfer,2007,PG,92 min,"Action, Adventure, Fantasy",5.6,The Fantastic Four learn that they aren't the only super-powered beings in the universe when they square off against the powerful Silver Surfer and the planet-eating Galactus.,Tim Story,/name/nm1103162/,"Ioan Gruffudd, 
Jessica Alba, 
Chris Evans, 
Michael Chiklis","/name/nm0344435/,/name/nm0004695/,/name/nm0262635/,/name/nm0004821/",268862.0,131921738.0
tt1611224,Abraham Lincoln: Vampire Hunter,2012,R,105 min,"Action, Fantasy, Horror",5.9,"Abraham Lincoln, the 16th President of the United States, discovers vampires are planning to take over the United States. He makes it his mission to eliminate them.",Timur Bekmambetov,/name/nm0067457/,"Benjamin Walker, 
Rufus Sewell, 
Dominic Cooper, 
Anthony Mackie","/name/nm0907548/,/name/nm0001722/,/name/nm1002641/,/name/nm1107001/",157585.0,37519139.0
tt1121931,Crank: High Voltage,2009,R,96 min,"Action, Crime, Thriller",6.1,Chelios faces a Chinese mobster who has stolen his nearly indestructible heart and replaced it with a battery-powered ticker which requires regular jolts of electricity to keep working.,"Mark Neveldine, 
Brian Taylor",/name/nm0004410/,"Jason Statham, 
Amy Smart, 
Clifton Collins Jr., 
Dwight Yoakam","/name/nm0962729/,/name/nm0005458/,/name/nm0005442/,/name/nm0004286/,/name/nm0948267/",152404.0,13630226.0
tt2106361,Into the Storm,2014,PG-13,89 min,"Action, Adventure, Drama",5.8,"Storm trackers, thrill-seekers, and everyday townspeople document an unprecedented onslaught of tornadoes touching down in the town of Silverton.",Steven Quale,/name/nm0702797/,"Richard Armitage, 
Sarah Wayne Callies, 
Matt Walsh, 
Max Deacon","/name/nm0035514/,/name/nm0915637/,/name/nm0909768/,/name/nm2666746/",69481.0,47602194.0
tt0097770,Lock Up,1989,R,109 min,"Action, Crime, Drama",6.4,"With only six months left of his sentence, inmate Frank Leone is transferred from a minimum security prison to a maximum security prison by a vindictive warden.",John Flynn,/name/nm0283500/,"Sylvester Stallone, 
Donald Sutherland, 
John Amos, 
Sonny Landham","/name/nm0000230/,/name/nm0000661/,/name/nm0025309/,/name/nm0484739/",44157.0,22099847.0
tt5834262,Hotel Artemis,2018,R,94 min,"Action, Crime, Drama",6.1,"Set in riot-torn, near-future Los Angeles, 'Hotel Artemis' follows the Nurse, who runs a secret, members-only emergency room for criminals.",Drew Pearce,/name/nm1510800/,"Jodie Foster, 
Sofia Boutella, 
Dave Bautista, 
Sterling K. Brown","/name/nm0000149/,/name/nm1154749/,/name/nm1176985/,/name/nm1250791/",54868.0,6708147.0
tt0072856,Death Race 2000,1975,R,80 min,"Action, Comedy, Sci-Fi",6.2,"In a dystopian future, a cross country automobile race requires contestants to run down innocent pedestrians to gain points that are tallied based on each kill's brutality.",Paul Bartel,/name/nm0000860/,"David Carradine, 
Sylvester Stallone, 
Simone Griffeth, 
Mary Woronov","/name/nm0001016/,/name/nm0000230/,/name/nm0341097/,/name/nm0001862/",28767.0,8000000.0
tt0113492,Judge Dredd,1995,R,96 min,"Action, Crime, Sci-Fi",5.6,"In a dystopian future, Joseph Dredd, the most famous Judge (a police officer with instant field judiciary powers), is convicted for a crime he did not commit and must face his murderous counterpart.",Danny Cannon,/name/nm0134176/,"Sylvester Stallone, 
Armand Assante, 
Rob Schneider, 
Jürgen Prochnow","/name/nm0000230/,/name/nm0000800/,/name/nm0001705/,/name/nm0001638/",120065.0,34693481.0
tt0848537,Epic,2013,PG,102 min,"Animation, Action, Adventure",6.6,A teenager finds herself transported to a deep forest setting where a battle between the forces of good and evil is taking place. She bands together with a ragtag group of characters to save their world--and ours.,Chris Wedge,/name/nm0917188/,"Amanda Seyfried, 
Josh Hutcherson, 
Beyoncé, 
Colin Farrell","/name/nm1086543/,/name/nm1242688/,/name/nm0461498/,/name/nm0268199/",106731.0,107518682.0
tt0089470,The Legend of Billie Jean,1985,PG-13,96 min,"Action, Drama",6.6,A Texas teenager cuts her hair short and becomes an outlaw martyr with her brother and friends.,Matthew Robbins,/name/nm0730422/,"Helen Slater, 
Christian Slater, 
Keith Gordon, 
Richard Bradford","/name/nm0000644/,/name/nm0000225/,/name/nm0330360/,/name/nm0103071/",10887.0,3099497.0
tt0211443,Jason X,2001,R,92 min,"Action, Horror, Sci-Fi",4.4,"Jason Voorhees is cryogenically frozen at the beginning of the 21st century, and is discovered in the 25th century and taken to space. He gets thawed, and begins stalking and killing the crew of the spaceship that's transporting him.",James Isaac,/name/nm0410494/,"Kane Hodder, 
Lexa Doig, 
Jeff Geddis, 
David Cronenberg","/name/nm0387987/,/name/nm0230693/,/name/nm0311473/,/name/nm0000343/",57983.0,13121555.0
tt6663582,The Spy Who Dumped Me,2018,R,117 min,"Action, Adventure, Comedy",6.0,Best friends Audrey and Morgan unwittingly become entangled in an international conspiracy when one of them discovers that the boyfriend who dumped her was actually a spy.,Susanna Fogel,/name/nm2573005/,"Justin Theroux, 
Blanka Györfi-Tóth, 
Vilma Szécsi, 
Mila Kunis","/name/nm0857620/,/name/nm7529030/,/name/nm1315976/,/name/nm0005109/",79206.0,33562069.0
tt0862467,Valhalla Rising,2009,Not Rated,93 min,"Action, Adventure, Drama",6.0,"Forced for some time to be a fighting slave, a pagan warrior escapes his captors with a boy and joins a group of Crusaders on their quest to the Holy Land.",Nicolas Winding Refn,/name/nm0716347/,"Mads Mikkelsen, 
Maarten Stevenson, 
Alexander Morton, 
Stewart Porter","/name/nm0586568/,/name/nm3063003/,/name/nm0607916/,/name/nm0692301/",61559.0,17546.0
tt0117603,Set It Off,1996,R,123 min,"Action, Crime, Drama",6.8,"Desperation drives four inner-city women to bank robbery in Los Angeles, then they start mistrusting each other.",F. Gary Gray,/name/nm0336620/,"Jada Pinkett Smith, 
Queen Latifah, 
Vivica A. Fox, 
Kimberly Elise","/name/nm0000586/,/name/nm0001451/,/name/nm0000407/,/name/nm0253708/",17014.0,36049108.0
tt0342258,Unleashed,2005,R,103 min,"Action, Crime, Drama",7.0,A man enslaved by the mob since childhood and raised into behaving like a human attack dog escapes his captors and attempts to start a new life.,Louis Leterrier,/name/nm0504642/,"Jet Li, 
Bob Hoskins, 
Morgan Freeman, 
Kerry Condon","/name/nm0001472/,/name/nm0001364/,/name/nm0000151/,/name/nm0174403/",104472.0,24520892.0
tt0237534,Brotherhood of the Wolf,2001,R,142 min,"Action, Adventure, Drama",7.0,"In 18th-century France, the Chevalier de Fronsac and his Native American friend Mani are sent to the Gevaudan province at the king's behest to investigate the killings of hundreds by a mysterious beast.",Christophe Gans,/name/nm0304521/,"Samuel Le Bihan, 
Mark Dacascos, 
Jérémie Renier, 
Vincent Cassel","/name/nm0494078/,/name/nm0001092/,/name/nm0753737/,/name/nm0001993/",67887.0,11260096.0
tt0094074,Superman IV: The Quest for Peace,1987,PG,90 min,"Action, Adventure, Sci-Fi",3.7,"The Man of Steel crusades for nuclear disarmament and meets Lex Luthor's latest creation, Nuclear Man.",Sidney J. Furie,/name/nm0002089/,"Christopher Reeve, 
Gene Hackman, 
Margot Kidder, 
Jackie Cooper","/name/nm0001659/,/name/nm0000432/,/name/nm0452288/,/name/nm0178114/",49765.0,15681020.0
tt0443559,Killshot,2008,R,95 min,"Action, Crime, Drama",6.0,"Beautiful Carmen Colson and her ironworker husband Wayne are placed in the Federal Witness Protection program after witnessing an ""incident"". Thinking they are at last safe, they are targeted by an experienced hit man and a psychopathic young upstart killer. The ensuing struggle will test Carmen to the limit.",John Madden,/name/nm0006960/,"Thomas Jane, 
Diane Lane, 
Mickey Rourke, 
Brandon McGibbon","/name/nm0005048/,/name/nm0000178/,/name/nm0000620/,/name/nm1682412/",21393.0,17007.0
tt0292506,The Recruit,2003,PG-13,115 min,"Action, Thriller",6.6,A brilliant young CIA trainee is asked by his mentor to help find a mole in the Agency.,Roger Donaldson,/name/nm0002044/,"Al Pacino, 
Colin Farrell, 
Bridget Moynahan, 
Gabriel Macht","/name/nm0000199/,/name/nm0268199/,/name/nm0005256/,/name/nm0532683/",138199.0,52802140.0
tt0475276,United 93,2006,R,111 min,"Action, Drama, History",7.6,"A real-time account of the events on United Flight 93, one of the planes hijacked on September 11th, 2001 that crashed near Shanksville, Pennsylvania when passengers foiled the terrorist plot.",Paul Greengrass,/name/nm0339030/,"David Alan Basche, 
Olivia Thirlby, 
Liza Colón-Zayas, 
J.J. Johnson","/name/nm0059654/,/name/nm1880888/,/name/nm1154919/,/name/nm1838836/",107711.0,31567134.0
tt0040076,Adventures of Don Juan,1948,Passed,110 min,"Action, Adventure, Romance",7.0,The great lover Don Juan comes to the assistance of his queen.,Vincent Sherman,/name/nm0792605/,"Errol Flynn, 
Viveca Lindfors, 
Robert Douglas, 
Alan Hale","/name/nm0001224/,/name/nm0511798/,/name/nm0001888/,/name/nm0002118/",3274.0,4719700.0
tt5968394,Captive State,2019,PG-13,109 min,"Action, Horror, Sci-Fi",6.0,"Set in a Chicago neighborhood nearly a decade after an occupation by an extraterrestrial force, 'Captive State' explores the lives on both sides of the conflict - the collaborators and dissidents.",Rupert Wyatt,/name/nm1012501/,"John Goodman, 
Ashton Sanders, 
Jonathan Majors, 
Vera Farmiga","/name/nm0000422/,/name/nm5480894/,/name/nm3718007/,/name/nm0267812/",55212.0,5958315.0
tt1190536,Black Dynamite,2009,R,84 min,"Action, Comedy",7.4,"Black Dynamite is the greatest African-American action star of the 1970s. When his only brother is killed by The Man, it's up to him to find justice.",Scott Sanders,/name/nm0761715/,"Michael Jai White, 
Arsenio Hall, 
Tommy Davidson, 
Phyllis Applegate","/name/nm0925220/,/name/nm0002119/,/name/nm0203508/,/name/nm0032399/",49840.0,228477.0
tt1217613,Battle Los Angeles,2011,PG-13,116 min,"Action, Adventure, Sci-Fi",5.7,A squad of U.S. Marines becomes the last line of defense against a global invasion.,Jonathan Liebesman,/name/nm0509448/,"Aaron Eckhart, 
Michelle Rodriguez, 
Bridget Moynahan, 
Ramón Rodríguez","/name/nm0001173/,/name/nm0735442/,/name/nm0005256/,/name/nm1913125/",181758.0,83552429.0
tt0114857,Virtuosity,1995,R,106 min,"Action, Crime, Sci-Fi",5.5,"When a virtual reality simulation created using the personalities of multiple serial killers manages to escape into the real world, an ex-cop is tasked with stopping its reign of terror.",Brett Leonard,/name/nm0502577/,"Denzel Washington, 
Russell Crowe, 
Kelly Lynch, 
Stephen Spinella","/name/nm0000243/,/name/nm0000128/,/name/nm0001488/,/name/nm0818880/",30834.0,24048000.0
tt0060315,Django,1966,Not Rated,91 min,"Action, Western",7.2,A coffin-dragging gunslinger and a prostitute become embroiled in a bitter feud between a Klan of Southern racists and a band of Mexican Revolutionaries.,Sergio Corbucci,/name/nm0179281/,"Franco Nero, 
José Canalejas, 
José Bódalo, 
Loredana Nusciak","/name/nm0626259/,/name/nm0133531/,/name/nm0126960/,/name/nm0135489/",28855.0,25097.0
tt0139414,Lake Placid,1999,R,82 min,"Action, Comedy, Horror",5.8,"Three people attempt to stop a gigantic crocodile, who is terrorizing residents in Black Lake, Maine.",Steve Miner,/name/nm0591171/,"Bridget Fonda, 
Bill Pullman, 
Oliver Platt, 
Brendan Gleeson","/name/nm0000403/,/name/nm0000597/,/name/nm0001624/,/name/nm0322407/",62588.0,31770414.0
tt3014284,The Lego Ninjago Movie,2017,PG,101 min,"Animation, Action, Adventure",6.0,"Shunned by everyone for being the son of an evil warlord, a teenager seeks to defeat him with the help of his fellow ninjas.","Charlie Bean, 
Paul Fisher, 
Bob Logan",/name/nm0063769/,"Jackie Chan, 
Dave Franco, 
Fred Armisen, 
Kumail Nanjiani","/name/nm0279729/,/name/nm0517517/,/name/nm0000329/,/name/nm2002649/,/name/nm0035488/,/name/nm3529685/",27232.0,59281555.0
tt0271027,Kiss of the Dragon,2001,R,98 min,"Action, Crime, Thriller",6.6,A betrayed intelligence officer enlists the aid of a prostitute to prove his innocence from a deadly conspiracy while returning a favor to her.,Chris Nahon,/name/nm0619599/,"Jet Li, 
Bridget Fonda, 
Tchéky Karyo, 
Ric Young","/name/nm0001472/,/name/nm0000403/,/name/nm0001409/,/name/nm0949521/",64692.0,36845124.0
tt2638144,Ben-Hur,2016,PG-13,123 min,"Action, Drama, Romance",5.7,"Judah Ben-Hur, a Jewish prince falsely accused of treason by his adopted brother, an officer in the Roman army, returns to his homeland after years at sea to seek revenge, but finds redemption.",Timur Bekmambetov,/name/nm0067457/,"Jack Huston, 
Toby Kebbell, 
Rodrigo Santoro, 
Nazanin Boniadi","/name/nm1658935/,/name/nm1527905/,/name/nm0763928/,/name/nm2258164/",44968.0,26410477.0
